intentId,contestId,candidateId,amount,status,createdAt
HUkrTDNnWwoBfUwB7SIV,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T17:39:14.907Z
HVaucU2hCY9tc3zMQNul,votes-artistes,8dxIvMVLsBZNKKBQiNFE,100,pending,2025-12-15T19:37:55.049Z
HXn7lWWjWzOyQndvTK3g,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-16T21:49:42.975Z
HrtY7uq1FMgWlorUmtmE,votes-artistes,TXBLgEfug2LJqx5MXWe4,5000,pending,2025-12-15T15:08:38.469Z
HtOucZqQpDclsTi3U42z,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-18T06:50:29.622Z
HtwvUesGiWVRCkpQyH2G,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-17T15:19:52.601Z
I0qHML9mki1wx3oTEEYs,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T14:29:09.429Z
I4LQEaqNwImcTmCFRMyf,votes-artistes,GEVWzgnMyTnavWjEa6pg,700,pending,2025-12-15T10:43:59.244Z
I5QDcGZfc1nKjYje0Er5,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T14:13:06.466Z
I8JectGn9SKNkF8vDApg,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T11:36:19.042Z
I8QpwcZKXGgeU3jOwXlQ,votes-artistes,GEVWzgnMyTnavWjEa6pg,1200,pending,2025-12-15T10:42:56.331Z
IE9n5uqNGTyEtrXnJkTH,votes-artistes,8ELIXFDTdljYr37syNyv,400,pending,2025-12-15T19:52:33.636Z
IJRgjMKkX1CTBSYDja5b,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-18T12:35:38.807Z
ISojRkwuJgBzlh7sbdDT,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-19T15:50:35.260Z
IVC93B34Ij7BrR0cTR9y,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T23:10:35.787Z
IVNGeLXox1nlT484sGTp,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T18:28:06.470Z
IWC6pFk2Q1xoeN9a0WPJ,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-17T14:02:30.380Z
IX2hj0A5cIgsf64wi9nF,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-17T07:01:44.801Z
IY7QbQxQEeM7OG1rkpvP,votes-artistes,GEVWzgnMyTnavWjEa6pg,10000,pending,2025-12-17T19:11:29.033Z
Ih2dEEruKCBXucEayTYs,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-19T15:55:19.334Z
ImH81YG3sS5QkOhEZ9FU,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T17:44:29.366Z
Iym07AgRqQJLSJy92wS2,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T18:51:52.527Z
IztaJ816F8BjMhasHPIN,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:33:03.192Z
JF1u3E8CAknrOD8x4qsz,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T09:55:17.582Z
JLCer12MMad0JjdFccQH,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-15T18:10:53.157Z
JNoe16rvSQcE9gBJmbRQ,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-17T14:36:00.273Z
JpKSysstLSfTYl4dZNDZ,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-18T10:28:39.609Z
JxX4qAgOlhMpB3qOFUoU,votes-artistes,R3DRrtGPGfw8jsQxG4r8,2100,pending,2025-12-15T15:33:40.731Z
K0eeGyItlfzjiWURngP0,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-15T16:36:34.817Z
KAcWipTC7Gg6Ef6C3rEn,votes-artistes,8ELIXFDTdljYr37syNyv,100,pending,2025-12-15T14:50:40.759Z
KKlo2ChOmKlAxnDeNs4d,votes-artistes,lrK8tSxZpQPYFTmIF7On,400,pending,2025-12-16T12:53:09.505Z
KcIjOtWxaKStWMlpzznA,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-19T19:17:19.407Z
KjSuJYozgOm5RL6o05Om,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T08:12:31.143Z
KttylDUzquROdlVH77sf,votes-artistes,oucOMPgDKDQR8GKDvFHJ,300,pending,2025-12-15T15:41:53.507Z
L2OKcX3f6JVEB4uFDSR2,votes-artistes,aUt5Vh29CsUcstBHEF8H,500,pending,2025-12-17T21:22:09.697Z
L34bBy901syKf8UaBAbU,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-17T08:06:00.915Z
L77PQQ6tubdyhLGOIHoV,votes-artistes,RIAr7Uw1uo74gAhWWM9c,900,pending,2025-12-15T18:41:00.933Z
LA8L2eB0xVBTKOwxF02E,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T18:58:34.874Z
LP3KuPO5mvSpb71AtngQ,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T15:29:16.637Z
LPluhDNO1NdUivj3xOLP,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T07:14:19.777Z
LSSa9BJtrhgvcfeHMGE6,votes-artistes,lrK8tSxZpQPYFTmIF7On,500,pending,2025-12-16T16:09:08.576Z
LTyUvRnRqdbXRv7KHsdK,votes-artistes,R3DRrtGPGfw8jsQxG4r8,1000,pending,2025-12-15T11:03:31.709Z
LXO2duRUKEi7MKttIqIz,votes-artistes,THSoBfgsHaDLamNs758L,100,pending,2025-12-19T09:42:55.968Z
Ldi85m7UpMn7rXNlia45,votes-artistes,oucOMPgDKDQR8GKDvFHJ,10000,pending,2025-12-19T17:02:42.099Z
LlxZmpnSQWZ6thVQabxf,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-17T20:21:26.281Z
LsoY96rfp0r9nVBD994E,votes-artistes,TXBLgEfug2LJqx5MXWe4,2000,pending,2025-12-16T20:39:41.693Z
LvNVGWv3MgSu5EdI9854,votes-artistes,RIAr7Uw1uo74gAhWWM9c,500,pending,2025-12-16T16:31:13.402Z
M1Eb7lHyx3c2BIAA8td2,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-16T12:48:42.034Z
M8LIgjt5lNix6fOpZcHR,votes-artistes,TXBLgEfug2LJqx5MXWe4,1000,pending,2025-12-16T21:36:23.780Z
M9T5W5vn0AXWra2OxEEI,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T09:22:21.369Z
MBey3WL3D8aaBrYDFkH7,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T07:01:26.099Z
MBgkoyb5JonAIjRkO3Ye,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-15T22:16:46.351Z
MPbA28xyZJNxN5sIi1qq,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-15T10:58:57.758Z
MSTH3Ko2Pqa4ELaWCAZn,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-19T13:16:30.008Z
MkyfBKzlA9prF8i5PbP7,votes-artistes,TXBLgEfug2LJqx5MXWe4,3000,pending,2025-12-16T21:02:43.044Z
Mn6z91bo4PPYn7beQDs9,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T17:11:32.693Z
MozvESeEwV7bvP54EkUl,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,500,pending,2025-12-16T08:34:38.496Z
MwzHk9s0tCxbcLRScWRe,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T22:32:07.089Z
NHlwUXtxHWPheqCTiMTy,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T07:19:45.860Z
NPW2abPsEDJPz962s9vO,votes-artistes,6jJ1pd8NA2meRhVWW12M,2000,pending,2025-12-15T09:00:34.158Z
NPg6eefy0E4k1TvCVfur,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-16T10:32:11.551Z
NSzbiwuIIdBSNd6feOac,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T07:32:21.272Z
NVCF3mZzHYEO0bd8Ev0z,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T14:06:29.888Z
NlNaJsWGRA1DYQTjxQY6,votes-artistes,TXBLgEfug2LJqx5MXWe4,5000,pending,2025-12-16T10:31:42.006Z
NmKvUv0FsZ1OLzvtfWI1,votes-artistes,GEVWzgnMyTnavWjEa6pg,5000,pending,2025-12-15T11:38:16.419Z
NoIXZnPhYGKxW5a40Rqk,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T08:02:50.236Z
Nyheyvz8hwWkULY6TFEs,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T20:15:56.971Z
Nz0dYPcK7wSqFiO9rMUB,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:16:14.235Z
Nzuz3RcWHewxrgZbsgSK,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T10:19:45.884Z
O0VTtBJ3pxT8SztjSwrh,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-20T04:49:15.203Z
O1GP6yRt2QEsoTrK6Dw6,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T21:09:20.194Z
O5Crk19c88H46eV2pxj0,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-19T10:10:13.642Z
OLbHlQumxbpMVPLXcTXy,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-17T07:53:21.280Z
OVOaguNo0avkH6LPDTwx,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T07:00:54.133Z
OhNCzzrgOA4qhJdigcx8,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T20:47:01.147Z
Ojm44GwUbH0RqNqXCr4Y,votes-artistes,TXBLgEfug2LJqx5MXWe4,1000,pending,2025-12-15T21:14:51.386Z
Ojxukirm8XqWWgy10tyj,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T12:32:05.016Z
OlQaRO46lTT6zmvVtars,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-17T15:36:12.694Z
Oo8oQCcFk8qcxkopN0Z8,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T12:04:37.087Z
OxiRjd619QzWKudsOZsu,votes-artistes,TXBLgEfug2LJqx5MXWe4,1000,pending,2025-12-17T19:57:43.439Z
P6HPjPIWKZXKLqKoCW3e,votes-artistes,oucOMPgDKDQR8GKDvFHJ,200,pending,2025-12-18T02:34:37.007Z
P7ZLY6WVxn0BtyruzsAy,votes-artistes,RIAr7Uw1uo74gAhWWM9c,4500,pending,2025-12-16T15:09:33.906Z
P7vbROHB6axSAq5WOHc7,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T17:11:46.303Z
PDGfC2gGV1KdQnF9Wggh,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T09:25:32.777Z
PFif4a82CatR6nYyKNJ4,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-17T22:48:06.631Z
PKRGsxdOziznx0iDPLzB,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-16T13:36:28.493Z
PLoTpjiSSdthq1IrO0Ky,votes-artistes,oucOMPgDKDQR8GKDvFHJ,7000,pending,2025-12-19T22:40:00.402Z
PNDk7Wv6AeQwqLh8s4NW,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T19:26:00.194Z
PPvVeqOb6c32fSqbH7PF,votes-artistes,zNIM4k3VP04xbhamFPva,10000,pending,2025-12-18T18:11:47.308Z
PRJclV5DU55u94YeJoHO,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T22:14:49.308Z
PWrVIClPRrpGTvJB06ck,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T13:11:01.531Z
Pd3MbFVdeaJ7aIEHcr9S,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T08:13:58.742Z
PfD8m6ytkyFidUy6rM3n,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-19T20:56:45.367Z
Pif1GMi5AaVh3e01lwWf,votes-artistes,8dxIvMVLsBZNKKBQiNFE,1000,pending,2025-12-15T19:05:16.444Z
PmEjkyGFVw2o925dCxFX,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-18T12:39:07.996Z
PrlNrjJKXfnXkdYrmwBY,votes-artistes,oucOMPgDKDQR8GKDvFHJ,3000,pending,2025-12-19T19:37:09.325Z
Q4dP0BIklRPfwEp4EIdw,votes-artistes,TXBLgEfug2LJqx5MXWe4,3000,pending,2025-12-15T15:07:57.620Z
QIXmp2Yu8YPQRiP4Iqlf,votes-artistes,oucOMPgDKDQR8GKDvFHJ,1000,pending,2025-12-18T09:02:18.459Z
QLPdNDGqml5snAza6qfj,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-15T11:28:24.129Z
QmZOqMvGPhwjUleH6WVv,votes-artistes,R3DRrtGPGfw8jsQxG4r8,2000,pending,2025-12-15T15:38:13.451Z
QwIOW87YaFZdQZErUmWV,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T09:24:05.817Z
R0f6IH2E1ZsS0qAD44Zj,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-18T16:42:07.536Z
ROTUcOveZEIebHcD6rMF,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T06:47:31.489Z
RPiBfgXFWMPfVBvuftLm,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T20:58:03.024Z
RVgzxbzUWhUJxD3kJ7CC,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-18T14:41:08.928Z
RYuLqjY6u4zAvpZG4LEF,votes-artistes,TXBLgEfug2LJqx5MXWe4,10000,pending,2025-12-19T22:09:02.019Z
Rj7mgckbbkmsEYlnIMgr,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T18:05:47.333Z
RjFmVzXYiHpPyzNJRk3p,votes-artistes,oucOMPgDKDQR8GKDvFHJ,300,pending,2025-12-15T13:21:16.811Z
Rm75dcLpZzaMf3H60GBt,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-19T22:48:02.047Z
RnQto6WJdrOWsRhhbmGs,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T22:46:12.141Z
Rrs20kBAriEpfDmQPhOz,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-17T06:00:26.969Z
Ru53bl98TqZ5la1zFMwV,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-19T00:47:20.991Z
S46YkpePhkOsCydDlmBP,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-15T12:45:44.999Z
S6GqaHeOrEavwJ5SUA29,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T13:36:18.574Z
S7JOCAzknyECApvOmrWw,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-17T11:04:02.279Z
SC0lyXbd6ptpUDUdhaik,votes-artistes,TXBLgEfug2LJqx5MXWe4,4300,pending,2025-12-15T07:39:14.699Z
SNxkXoKUHUSlF1JKlr6J,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500000,pending,2025-12-19T21:58:51.094Z
SOGPgbs5qLslywf345bT,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T11:33:12.553Z
SbtKDrjTkDsMG2ZUsjZ0,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T08:22:49.815Z
Sc4941EevigqCKct1JB5,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-17T11:34:26.665Z
ScJ9nuVHZg5Qix8HSEyX,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T16:16:36.623Z
SdldUBQGB21Ny5WfB8o5,votes-artistes,lrK8tSxZpQPYFTmIF7On,200,pending,2025-12-19T22:38:50.014Z
SkVGCqY0BrmIlZ9MqPKf,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:16:06.732Z
Sqfuy8QivZoH28NtxX0q,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T07:43:14.830Z
Sr9dzKycomXMunywNKV1,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-15T08:25:00.491Z
StsHyHEOxf9F2gJDnQ0K,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-18T10:40:44.882Z
StviCGSIcFFsxvEsLmV1,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:54:04.073Z
T7dxvdd5YtU292SY8iCc,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T16:46:13.489Z
T9RgPBUBb92xJWov5K2w,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-15T03:07:12.299Z
T9hzWDpqk2SBYgWP4G4d,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-19T09:56:59.937Z
TCboN3IWW7nQtjgGrBNS,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T10:23:45.544Z
TYOJNbZ4ioPp2hvfnzui,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-17T20:01:37.593Z
TplsVKkJ5ftzBMtJPxqn,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T09:04:59.744Z
TrH0RTUcCeWos6lqL7b9,votes-artistes,GEVWzgnMyTnavWjEa6pg,2500,pending,2025-12-17T19:33:17.384Z
U1iqXz9UiL2MYzGiXQcg,votes-artistes,TXBLgEfug2LJqx5MXWe4,10000,pending,2025-12-16T20:34:42.641Z
U5sI8xUEnKKpEiZHRp93,votes-artistes,GEVWzgnMyTnavWjEa6pg,600,pending,2025-12-17T09:54:30.621Z
U7AB4JfH58O0Sk6VqM2a,votes-artistes,oucOMPgDKDQR8GKDvFHJ,5000,pending,2025-12-18T20:31:22.180Z
U8QlWP91zJoKS1z3oT8e,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T21:32:12.267Z
UOSNfoZmWJwCbqFhhoX2,votes-artistes,TXBLgEfug2LJqx5MXWe4,1000,pending,2025-12-19T23:16:05.473Z
UUFn99ffQRFB45f8vJT6,votes-artistes,zNIM4k3VP04xbhamFPva,300,pending,2025-12-20T10:18:34.731Z
UXxvim2ql8Ca6RZsqBF7,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-18T20:27:21.604Z
UXyaUC9kbI6pAZZ3znKX,votes-artistes,TXBLgEfug2LJqx5MXWe4,14500,pending,2025-12-19T22:55:13.657Z
UhXDMthlqybpWELhA2Ql,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T14:14:12.274Z
UpMzeysI0Kc9E9WAzrr2,votes-artistes,R3DRrtGPGfw8jsQxG4r8,5000,pending,2025-12-15T15:51:29.078Z
UtorQiIaClNijcQD0nrO,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T17:00:55.266Z
V4ECmCzwdlPkzHUEmi5n,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T07:02:43.717Z
V6oDT6KtXKKee6g6wkQM,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-16T17:29:55.803Z
VA2I2aT6df9YUhczx6Sc,votes-artistes,lrK8tSxZpQPYFTmIF7On,800,pending,2025-12-20T05:26:51.144Z
VEbXSkjhAag0wnt2gg8P,votes-artistes,Flxp9DD0iv0dzZaP0P2F,100,pending,2025-12-19T22:12:05.642Z
VID1r2TeqgHKXg49cEUq,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T14:49:24.670Z
VTVui5PVCeueijtH7CSs,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T21:16:17.140Z
VagNGolUtDApx15mcLhw,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T18:42:16.497Z
VfDSysbNSTtoNpm3NYlX,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T18:44:46.662Z
VhH40D2AGhRQvzH5h4j5,votes-artistes,oucOMPgDKDQR8GKDvFHJ,700,pending,2025-12-16T10:17:43.356Z
ViLaj1XLuqNhz8cTBmws,votes-artistes,TXBLgEfug2LJqx5MXWe4,200,pending,2025-12-19T21:24:44.928Z
VzqLPLAXf8BNsmq1jxMf,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-18T09:10:52.377Z
W57Yax0UDmMpgA3miE7D,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T20:02:57.970Z
W5T2L4XKZGPzt2C2Wr9Z,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-18T09:11:20.266Z
W92ur1JtlBEO9TEQDCLg,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T06:37:55.442Z
WEwTByugEUjAWzlVBsuE,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T11:59:25.858Z
WGW90aXhOb5FsZrKBKdG,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-15T07:45:53.059Z
WMlXDSZ5BMdH8DpsZN03,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-16T06:27:06.625Z
WNIFGr6UUUiFeigfYqYX,votes-artistes,oucOMPgDKDQR8GKDvFHJ,200,pending,2025-12-15T11:37:44.238Z
WYqHrDC9bGLRzZBaMEaK,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-19T07:45:11.221Z
WZ5CNL8XDjv98cD2PraO,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-18T09:26:17.639Z
Wb82G2TIQGYkw1ofGUjG,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-19T09:14:56.884Z
WbFju2ALiFnJLTgD8GJw,votes-artistes,RIAr7Uw1uo74gAhWWM9c,5000,pending,2025-12-16T15:11:40.418Z
WexBVdr967BiCLWaffEl,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T21:01:25.162Z
WnaLTlfYgnAp9MDZpQAx,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T16:17:17.570Z
X4XcJydcaFjW9Z38VCLL,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T20:19:54.931Z
XdXTxOGSXyZZnwyA6SB4,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T19:10:35.141Z
XgvN0y16gm8zUa0wweNI,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-15T12:21:12.251Z
XhdIDVFxAg95eiOvDhNh,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-17T09:20:37.208Z
XlOYplevyLbA7PFq1Wcv,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-19T20:35:42.835Z
Xr5DzS9mCfC1o2uEEYWq,votes-artistes,R3DRrtGPGfw8jsQxG4r8,2000,pending,2025-12-15T14:15:09.108Z
Xraohte7zSxd07fSPS4n,votes-artistes,TXBLgEfug2LJqx5MXWe4,1000,pending,2025-12-16T10:05:51.458Z
Y2GFIxVzKEuG8IDTbwZm,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T09:29:52.061Z
Y3jLe4WI4bVD6ITeCRmD,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T15:46:35.899Z
Y8ftFtXu8jpxZW2qVHgK,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-17T15:10:19.755Z
YAXNTsv9TKibx0cS7uyZ,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T17:25:12.443Z
YAuorlRVPoYvIMMcVICD,votes-artistes,GEVWzgnMyTnavWjEa6pg,2500,pending,2025-12-17T19:42:16.841Z
YVkeP30AceKR121SPv3I,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-20T12:01:32.762Z
YiyuJZkxKajBwJZq0h0q,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T07:09:45.971Z
YjaexesM1lZwUmb3rexo,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T05:02:19.728Z
YlfeDVUXZgaHq1TLYMtb,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-19T12:47:18.589Z
YviPHEsEiK3VFGta3BPr,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T18:52:21.916Z
Z1YxBkgLnzEwqLcKmupM,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T21:36:01.657Z
Z6XWNCsjyGHy5XPkovDW,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-19T10:25:22.956Z
ZCmS1kOFhLxp7iwvjaEj,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-18T16:18:29.755Z
ZGCzHqXGOoWLouHt52XG,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-19T10:41:59.824Z
ZHwncqKTDXvWR8u7IHmx,votes-artistes,zNIM4k3VP04xbhamFPva,100,pending,2025-12-19T12:44:19.692Z
ZKyz3XNkM0Wh6Sq4UIQh,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T13:35:13.199Z
ZRlHsRy6rmozHE1QjlQY,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T15:08:13.069Z
ZwRgU7RxHj3cyactcfs9,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T15:12:10.572Z
a1L5uaFa5kD6MnBsW05E,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T14:38:32.813Z
a4owXn2ILAru1DjXeU7c,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T07:27:06.128Z
a7SbS7UkNRbDdGLJ4o86,votes-artistes,6jJ1pd8NA2meRhVWW12M,100,pending,2025-12-15T08:31:24.675Z
aIAoHFdg0Wn3h1qAwB8r,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T09:26:58.136Z
aJ3XlWMQmCqP6FNzmGDG,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T09:59:22.404Z
aOY7f59UCjxwYdhlQLfm,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T07:18:04.617Z
